,geo_value,time_value,covid_cases,confirmed_covid_visit,doctor_visits,hospital_admissions,google_anosmia_volume,google_ageusia_volume,covid_deaths,geo_value_t_minus_1,time_value_t_minus_1,covid_cases_t_minus_1,confirmed_covid_vist_t_minus_1,doctor_visits_t_minus_1,hospital_admissions_t_minus_1,google_anosmia_volume_t_minus_1,google_ageusia_volume_t_minus_1,covid_deaths_t_minus,covid_cases_t_plus_one
5773,2,2020-05-22,2320.0,0.075044,4.573437,0.099061,0.1,0.12,41.0,2,2020-05-21,2198.0,0.099389,4.725859,0.089021,0.12,0.12,38.0,2350.0
5774,2,2020-05-23,2350.0,0.057545,4.247131,0.196563,0.1,0.12,41.0,2,2020-05-22,2320.0,0.075044,4.573437,0.099061,0.1,0.12,41.0,2367.0
5777,2,2020-05-27,2408.0,0.04449,4.935845,0.557076,0.1,0.09,41.0,2,2020-05-26,2399.0,0.057688,5.226428,0.411198,0.1,0.09,41.0,2437.0
5778,2,2020-05-28,2437.0,0.03794,4.855099,0.735388,0.07,0.09,41.0,2,2020-05-27,2408.0,0.04449,4.935845,0.557076,0.1,0.09,41.0,2473.0
5779,2,2020-05-29,2473.0,0.034923,4.645585,1.11229,0.08,0.09,42.0,2,2020-05-28,2437.0,0.03794,4.855099,0.735388,0.07,0.09,41.0,2532.0
5780,2,2020-05-30,2532.0,0.07004,4.408381,1.557298,0.1,0.08,42.0,2,2020-05-29,2473.0,0.034923,4.645585,1.11229,0.08,0.09,42.0,2558.0
5781,2,2020-05-31,2558.0,0.07705,4.311784,2.19744,0.13,0.08,43.0,2,2020-05-30,2532.0,0.07004,4.408381,1.557298,0.1,0.08,42.0,2570.0
5782,2,2020-06-01,2570.0,0.081934,4.268668,2.928415,0.1,0.08,44.0,2,2020-05-31,2558.0,0.07705,4.311784,2.19744,0.13,0.08,43.0,2587.0
5783,2,2020-06-02,2587.0,0.09923,3.705589,3.50123,0.13,0.09,44.0,2,2020-06-01,2570.0,0.081934,4.268668,2.928415,0.1,0.08,44.0,2613.0
5784,2,2020-06-03,2613.0,0.124193,3.509898,3.983736,0.14,0.1,44.0,2,2020-06-02,2587.0,0.09923,3.705589,3.50123,0.13,0.09,44.0,2644.0
5785,2,2020-06-04,2644.0,0.142771,3.466283,4.306748,0.13,0.1,44.0,2,2020-06-03,2613.0,0.124193,3.509898,3.983736,0.14,0.1,44.0,2698.0
5786,2,2020-06-05,2698.0,0.145047,3.471759,4.587392,0.09,0.1,44.0,2,2020-06-04,2644.0,0.142771,3.466283,4.306748,0.13,0.1,44.0,2712.0
5787,2,2020-06-06,2712.0,0.122086,3.818436,4.705729,0.09,0.1,44.0,2,2020-06-05,2698.0,0.145047,3.471759,4.587392,0.09,0.1,44.0,2747.0
5788,2,2020-06-07,2747.0,0.123357,4.109933,4.838224,0.15,0.08,44.0,2,2020-06-06,2712.0,0.122086,3.818436,4.705729,0.09,0.1,44.0,2779.0
5789,2,2020-06-08,2779.0,0.1286,4.402023,4.815397,0.1,0.08,44.0,2,2020-06-07,2747.0,0.123357,4.109933,4.838224,0.15,0.08,44.0,2793.0
5790,2,2020-06-09,2793.0,0.176584,5.181055,4.641787,0.1,0.08,45.0,2,2020-06-08,2779.0,0.1286,4.402023,4.815397,0.1,0.08,44.0,2809.0
5791,2,2020-06-10,2809.0,0.194553,5.622071,4.416522,0.15,0.1,45.0,2,2020-06-09,2793.0,0.176584,5.181055,4.641787,0.1,0.08,45.0,2840.0
5792,2,2020-06-11,2840.0,0.216652,6.118093,4.133908,0.11,0.1,45.0,2,2020-06-10,2809.0,0.194553,5.622071,4.416522,0.15,0.1,45.0,2877.0
5793,2,2020-06-12,2877.0,0.17142,6.131476,3.758004,0.08,0.1,45.0,2,2020-06-11,2840.0,0.216652,6.118093,4.133908,0.11,0.1,45.0,2906.0
5796,2,2020-06-16,2971.0,0.169951,5.321163,1.580489,0.1,0.07,47.0,2,2020-06-15,2952.0,0.192028,5.190796,2.182604,0.1,0.07,47.0,2982.0
5797,2,2020-06-17,2982.0,0.120745,5.142938,1.014695,0.12,0.07,48.0,2,2020-06-16,2971.0,0.169951,5.321163,1.580489,0.1,0.07,47.0,3020.0
5798,2,2020-06-18,3020.0,0.121823,5.344578,0.496135,0.16,0.1,48.0,2,2020-06-17,2982.0,0.120745,5.142938,1.014695,0.12,0.07,48.0,3057.0
5799,2,2020-06-19,3057.0,0.13151,5.632423,0.150997,0.12,0.1,48.0,2,2020-06-18,3020.0,0.121823,5.344578,0.496135,0.16,0.1,48.0,3058.0
5800,2,2020-06-20,3058.0,0.132161,6.015558,0.14781,0.19,0.11,48.0,2,2020-06-19,3057.0,0.13151,5.632423,0.150997,0.12,0.1,48.0,3058.0
5801,2,2020-06-21,3058.0,0.157687,6.299173,0.143934,0.14,0.11,48.0,2,2020-06-20,3058.0,0.132161,6.015558,0.14781,0.19,0.11,48.0,3185.0
5802,2,2020-06-22,3185.0,0.19102,6.591137,0.141527,0.18,0.1,49.0,2,2020-06-21,3058.0,0.157687,6.299173,0.143934,0.14,0.11,48.0,3219.0
5803,2,2020-06-23,3219.0,0.221184,6.922975,0.135308,0.17,0.1,49.0,2,2020-06-22,3185.0,0.19102,6.591137,0.141527,0.18,0.1,49.0,3249.0
5804,2,2020-06-24,3249.0,0.245487,7.384332,0.12999,0.14,0.1,49.0,2,2020-06-23,3219.0,0.221184,6.922975,0.135308,0.17,0.1,49.0,3297.0
5805,2,2020-06-25,3297.0,0.240734,7.802105,0.125703,0.11,0.11,49.0,2,2020-06-24,3249.0,0.245487,7.384332,0.12999,0.14,0.1,49.0,3400.0
5806,2,2020-06-26,3400.0,0.279457,7.837527,0.123636,0.14,0.1,50.0,2,2020-06-25,3297.0,0.240734,7.802105,0.125703,0.11,0.11,49.0,3468.0
5807,2,2020-06-27,3468.0,0.25898,8.008789,0.130229,0.08,0.1,50.0,2,2020-06-26,3400.0,0.279457,7.837527,0.123636,0.14,0.1,50.0,3512.0
5808,2,2020-06-28,3512.0,0.293599,8.163323,0.246617,0.17,0.15,51.0,2,2020-06-27,3468.0,0.25898,8.008789,0.130229,0.08,0.1,50.0,3561.0
5809,2,2020-06-29,3561.0,0.329207,8.402947,0.350805,0.17,0.13,51.0,2,2020-06-28,3512.0,0.293599,8.163323,0.246617,0.17,0.15,51.0,3603.0
5810,2,2020-06-30,3603.0,0.341842,8.934023,0.435444,0.17,0.14,51.0,2,2020-06-29,3561.0,0.329207,8.402947,0.350805,0.17,0.13,51.0,3648.0
5811,2,2020-07-01,3648.0,0.378113,9.350376,0.517244,0.1,0.11,51.0,2,2020-06-30,3603.0,0.341842,8.934023,0.435444,0.17,0.14,51.0,3719.0
5812,2,2020-07-02,3719.0,0.367368,9.222664,0.578167,0.12,0.08,51.0,2,2020-07-01,3648.0,0.378113,9.350376,0.517244,0.1,0.11,51.0,3776.0
5813,2,2020-07-03,3776.0,0.428306,8.982323,0.628583,0.13,0.08,51.0,2,2020-07-02,3719.0,0.367368,9.222664,0.578167,0.12,0.08,51.0,3776.0
5814,2,2020-07-04,3776.0,0.490104,9.150266,0.594265,0.13,0.12,51.0,2,2020-07-03,3776.0,0.428306,8.982323,0.628583,0.13,0.08,51.0,3776.0
5815,2,2020-07-05,3776.0,0.501118,9.225071,0.559247,0.18,0.09,51.0,2,2020-07-04,3776.0,0.490104,9.150266,0.594265,0.13,0.12,51.0,3992.0
5816,2,2020-07-06,3992.0,0.492229,10.212204,0.508164,0.15,0.09,51.0,2,2020-07-05,3776.0,0.501118,9.225071,0.559247,0.18,0.09,51.0,4020.0
5817,2,2020-07-07,4020.0,0.46551,10.864499,0.507665,0.2,0.12,51.0,2,2020-07-06,3992.0,0.492229,10.212204,0.508164,0.15,0.09,51.0,4071.0
5818,2,2020-07-08,4071.0,0.4133,10.801182,0.572273,0.19,0.08,51.0,2,2020-07-07,4020.0,0.46551,10.864499,0.507665,0.2,0.12,51.0,4145.0
5819,2,2020-07-09,4145.0,0.398793,10.324632,0.739617,0.2,0.11,51.0,2,2020-07-08,4071.0,0.4133,10.801182,0.572273,0.19,0.08,51.0,4316.0
5820,2,2020-07-10,4316.0,0.403779,10.684936,0.982201,0.11,0.11,51.0,2,2020-07-09,4145.0,0.398793,10.324632,0.739617,0.2,0.11,51.0,4426.0
5821,2,2020-07-11,4426.0,0.388951,10.728973,1.273714,0.15,0.1,51.0,2,2020-07-10,4316.0,0.403779,10.684936,0.982201,0.11,0.11,51.0,4522.0
5822,2,2020-07-12,4522.0,0.369653,10.678881,1.63419,0.19,0.16,51.0,2,2020-07-11,4426.0,0.388951,10.728973,1.273714,0.15,0.1,51.0,4590.0
5823,2,2020-07-13,4590.0,0.335466,10.609894,2.053732,0.23,0.11,51.0,2,2020-07-12,4522.0,0.369653,10.678881,1.63419,0.19,0.16,51.0,4640.0
5824,2,2020-07-14,4640.0,0.366286,10.504926,2.571495,0.14,0.07,51.0,2,2020-07-13,4590.0,0.335466,10.609894,2.053732,0.23,0.11,51.0,4696.0
5825,2,2020-07-15,4696.0,0.328282,10.694574,3.121641,0.12,0.07,51.0,2,2020-07-14,4640.0,0.366286,10.504926,2.571495,0.14,0.07,51.0,4860.0
5826,2,2020-07-16,4860.0,0.295063,10.16836,3.675641,0.21,0.12,53.0,2,2020-07-15,4696.0,0.328282,10.694574,3.121641,0.12,0.07,51.0,4975.0
5827,2,2020-07-17,4975.0,0.294437,10.230455,4.126907,0.16,0.09,53.0,2,2020-07-16,4860.0,0.295063,10.16836,3.675641,0.21,0.12,53.0,5116.0
5828,2,2020-07-18,5116.0,0.268332,9.755785,4.506179,0.24,0.1,53.0,2,2020-07-17,4975.0,0.294437,10.230455,4.126907,0.16,0.09,53.0,5202.0
5829,2,2020-07-19,5202.0,0.249339,9.385412,4.806777,0.29,0.1,53.0,2,2020-07-18,5116.0,0.268332,9.755785,4.506179,0.24,0.1,53.0,5305.0
5830,2,2020-07-20,5305.0,0.241611,9.097975,5.004306,0.18,0.08,54.0,2,2020-07-19,5202.0,0.249339,9.385412,4.806777,0.29,0.1,53.0,5363.0
5831,2,2020-07-21,5363.0,0.311223,9.322986,5.07623,0.11,0.08,54.0,2,2020-07-20,5305.0,0.241611,9.097975,5.004306,0.18,0.08,54.0,5459.0
5832,2,2020-07-22,5459.0,0.329887,9.214108,5.010493,0.26,0.13,54.0,2,2020-07-21,5363.0,0.311223,9.322986,5.07623,0.11,0.08,54.0,5564.0
5833,2,2020-07-23,5564.0,0.298132,8.92016,4.566481,0.17,0.13,56.0,2,2020-07-22,5459.0,0.329887,9.214108,5.010493,0.26,0.13,54.0,5679.0
5834,2,2020-07-24,5679.0,0.264679,8.886659,4.076072,0.11,0.1,56.0,2,2020-07-23,5564.0,0.298132,8.92016,4.566481,0.17,0.13,56.0,5787.0
5835,2,2020-07-25,5787.0,0.288039,9.005538,3.665047,0.12,0.14,56.0,2,2020-07-24,5679.0,0.264679,8.886659,4.076072,0.11,0.1,56.0,5932.0
5836,2,2020-07-26,5932.0,0.277846,9.098553,3.359981,0.17,0.1,56.0,2,2020-07-25,5787.0,0.288039,9.005538,3.665047,0.12,0.14,56.0,6022.0
5837,2,2020-07-27,6022.0,0.292916,9.218789,3.12227,0.15,0.11,56.0,2,2020-07-26,5932.0,0.277846,9.098553,3.359981,0.17,0.1,56.0,6065.0
5838,2,2020-07-28,6065.0,0.280432,9.392374,2.909002,0.21,0.15,57.0,2,2020-07-27,6022.0,0.292916,9.218789,3.12227,0.15,0.11,56.0,6197.0
5839,2,2020-07-29,6197.0,0.300768,9.116006,2.683549,0.2,0.08,57.0,2,2020-07-28,6065.0,0.280432,9.392374,2.909002,0.21,0.15,57.0,6423.0
5840,2,2020-07-30,6423.0,0.278772,9.059796,2.503428,0.1,0.08,60.0,2,2020-07-29,6197.0,0.300768,9.116006,2.683549,0.2,0.08,57.0,6575.0
5841,2,2020-07-31,6575.0,0.259278,9.14363,2.342269,0.15,0.1,61.0,2,2020-07-30,6423.0,0.278772,9.059796,2.503428,0.1,0.08,60.0,6723.0
5842,2,2020-08-01,6723.0,0.281655,8.623511,2.148366,0.12,0.09,61.0,2,2020-07-31,6575.0,0.259278,9.14363,2.342269,0.15,0.1,61.0,6811.0
5843,2,2020-08-02,6811.0,0.267939,8.2906,1.90303,0.08,0.09,61.0,2,2020-08-01,6723.0,0.281655,8.623511,2.148366,0.12,0.09,61.0,6989.0
5844,2,2020-08-03,6989.0,0.258355,8.155603,1.619995,0.13,0.1,61.0,2,2020-08-02,6811.0,0.267939,8.2906,1.90303,0.08,0.09,61.0,6989.0
5845,2,2020-08-04,6989.0,0.284232,8.909335,1.321212,0.13,0.1,61.0,2,2020-08-03,6989.0,0.258355,8.155603,1.619995,0.13,0.1,61.0,7081.0
5846,2,2020-08-05,7081.0,0.237408,8.566892,1.004292,0.17,0.1,61.0,2,2020-08-04,6989.0,0.284232,8.909335,1.321212,0.13,0.1,61.0,7228.0
5847,2,2020-08-06,7228.0,0.237747,8.028416,0.665959,0.15,0.13,61.0,2,2020-08-05,7081.0,0.237408,8.566892,1.004292,0.17,0.1,61.0,7326.0
5848,2,2020-08-07,7326.0,0.237523,7.630447,0.320034,0.09,0.19,67.0,2,2020-08-06,7228.0,0.237747,8.028416,0.665959,0.15,0.13,61.0,7432.0
5849,2,2020-08-08,7432.0,0.238478,7.351713,0.140324,0.12,0.19,67.0,2,2020-08-07,7326.0,0.237523,7.630447,0.320034,0.09,0.19,67.0,7548.0
5850,2,2020-08-09,7548.0,0.227461,7.215778,0.142121,0.12,0.19,67.0,2,2020-08-08,7432.0,0.238478,7.351713,0.140324,0.12,0.19,67.0,7623.0
5851,2,2020-08-10,7623.0,0.208527,7.240546,0.144086,0.09,0.19,67.0,2,2020-08-09,7548.0,0.227461,7.215778,0.142121,0.12,0.19,67.0,7692.0
5852,2,2020-08-11,7692.0,0.225344,7.43448,0.142849,0.07,0.11,67.0,2,2020-08-10,7623.0,0.208527,7.240546,0.144086,0.09,0.19,67.0,7834.0
5853,2,2020-08-12,7834.0,0.238206,7.335874,0.139278,0.08,0.08,67.0,2,2020-08-11,7692.0,0.225344,7.43448,0.142849,0.07,0.11,67.0,7944.0
5854,2,2020-08-13,7944.0,0.173434,7.878966,0.135847,0.1,0.08,70.0,2,2020-08-12,7834.0,0.238206,7.335874,0.139278,0.08,0.08,67.0,8053.0
5855,2,2020-08-14,8053.0,0.122863,7.258603,0.133581,0.1,0.13,70.0,2,2020-08-13,7944.0,0.173434,7.878966,0.135847,0.1,0.08,70.0,8157.0
5856,2,2020-08-15,8157.0,0.123538,7.436395,0.132863,0.09,0.13,70.0,2,2020-08-14,8053.0,0.122863,7.258603,0.133581,0.1,0.13,70.0,8292.0
5857,2,2020-08-16,8292.0,0.11187,7.534579,0.134323,0.09,0.13,73.0,2,2020-08-15,8157.0,0.123538,7.436395,0.132863,0.09,0.13,70.0,8346.0
5858,2,2020-08-17,8346.0,0.101605,7.686412,0.136548,0.07,0.09,73.0,2,2020-08-16,8292.0,0.11187,7.534579,0.134323,0.09,0.13,73.0,8427.0
5859,2,2020-08-18,8427.0,0.130363,7.615988,0.137119,0.1,0.07,73.0,2,2020-08-17,8346.0,0.101605,7.686412,0.136548,0.07,0.09,73.0,8528.0
5860,2,2020-08-19,8528.0,0.128555,7.649993,0.138253,0.12,0.07,73.0,2,2020-08-18,8427.0,0.130363,7.615988,0.137119,0.1,0.07,73.0,8611.0
5861,2,2020-08-20,8611.0,0.156469,7.436484,0.284961,0.1,0.07,73.0,2,2020-08-19,8528.0,0.128555,7.649993,0.138253,0.12,0.07,73.0,8702.0
5862,2,2020-08-21,8702.0,0.153465,7.592494,0.492708,0.1,0.12,81.0,2,2020-08-20,8611.0,0.156469,7.436484,0.284961,0.1,0.07,73.0,8791.0
5863,2,2020-08-22,8791.0,0.157193,7.105524,0.740593,0.1,0.14,81.0,2,2020-08-21,8702.0,0.153465,7.592494,0.492708,0.1,0.12,81.0,8871.0
5864,2,2020-08-23,8871.0,0.150526,6.730533,0.940984,0.1,0.14,81.0,2,2020-08-22,8791.0,0.157193,7.105524,0.740593,0.1,0.14,81.0,8936.0
5865,2,2020-08-24,8936.0,0.139559,6.528455,1.108585,0.1,0.14,82.0,2,2020-08-23,8871.0,0.150526,6.730533,0.940984,0.1,0.14,81.0,8981.0
5866,2,2020-08-25,8981.0,0.139323,6.707557,1.216901,0.15,0.08,82.0,2,2020-08-24,8936.0,0.139559,6.528455,1.108585,0.1,0.14,82.0,9060.0
5867,2,2020-08-26,9060.0,0.101145,6.684304,1.36259,0.12,0.07,82.0,2,2020-08-25,8981.0,0.139323,6.707557,1.216901,0.15,0.08,82.0,9149.0
5868,2,2020-08-27,9149.0,0.098648,7.41676,1.545645,0.09,0.07,84.0,2,2020-08-26,9060.0,0.101145,6.684304,1.36259,0.12,0.07,82.0,9215.0
5869,2,2020-08-28,9215.0,0.15731,7.479402,1.701832,0.13,0.07,84.0,2,2020-08-27,9149.0,0.098648,7.41676,1.545645,0.09,0.07,84.0,9349.0
5870,2,2020-08-29,9349.0,0.211434,7.690322,2.034909,0.12,0.09,84.0,2,2020-08-28,9215.0,0.15731,7.479402,1.701832,0.13,0.07,84.0,9428.0
5871,2,2020-08-30,9428.0,0.249465,7.824429,2.336072,0.1,0.09,84.0,2,2020-08-29,9349.0,0.211434,7.690322,2.034909,0.12,0.09,84.0,9494.0
5872,2,2020-08-31,9494.0,0.292727,7.878304,2.671829,0.09,0.07,84.0,2,2020-08-30,9428.0,0.249465,7.824429,2.336072,0.1,0.09,84.0,9544.0
5873,2,2020-09-01,9544.0,0.353058,8.448284,3.048608,0.18,0.07,84.0,2,2020-08-31,9494.0,0.292727,7.878304,2.671829,0.09,0.07,84.0,9617.0
5874,2,2020-09-02,9617.0,0.385423,7.422703,3.389398,0.12,0.07,85.0,2,2020-09-01,9544.0,0.353058,8.448284,3.048608,0.18,0.07,84.0,9696.0
5875,2,2020-09-03,9696.0,0.396172,7.920035,3.667188,0.15,0.13,85.0,2,2020-09-02,9617.0,0.385423,7.422703,3.389398,0.12,0.07,85.0,9755.0
5876,2,2020-09-04,9755.0,0.360358,7.736043,3.883021,0.15,0.08,86.0,2,2020-09-03,9696.0,0.396172,7.920035,3.667188,0.15,0.13,85.0,9839.0
5877,2,2020-09-05,9839.0,0.320332,7.66246,4.024578,0.15,0.08,86.0,2,2020-09-04,9755.0,0.360358,7.736043,3.883021,0.15,0.08,86.0,9915.0
5878,2,2020-09-06,9915.0,0.306952,7.651763,3.94205,0.19,0.08,86.0,2,2020-09-05,9839.0,0.320332,7.66246,4.024578,0.15,0.08,86.0,9979.0
5881,2,2020-09-10,10120.0,0.262642,9.642278,3.917091,0.11,0.09,90.0,2,2020-09-09,10120.0,0.311837,10.198501,3.789106,0.11,0.09,87.0,10188.0
5882,2,2020-09-11,10188.0,0.317364,9.345415,4.081217,0.1,0.08,90.0,2,2020-09-10,10120.0,0.262642,9.642278,3.917091,0.11,0.09,90.0,10263.0
5883,2,2020-09-12,10263.0,0.300999,8.724129,4.195566,0.09,0.08,91.0,2,2020-09-11,10188.0,0.317364,9.345415,4.081217,0.1,0.08,90.0,10302.0
5884,2,2020-09-13,10302.0,0.302013,7.978559,4.393295,0.09,0.09,91.0,2,2020-09-12,10263.0,0.300999,8.724129,4.195566,0.09,0.08,91.0,10378.0
5885,2,2020-09-14,10378.0,0.296122,6.814453,4.589221,0.11,0.09,91.0,2,2020-09-13,10302.0,0.302013,7.978559,4.393295,0.09,0.09,91.0,10430.0
5886,2,2020-09-15,10430.0,0.222392,7.628302,4.700021,0.07,0.1,91.0,2,2020-09-14,10378.0,0.296122,6.814453,4.589221,0.11,0.09,91.0,10490.0
5887,2,2020-09-16,10490.0,0.258342,7.543192,4.614866,0.13,0.1,91.0,2,2020-09-15,10430.0,0.222392,7.628302,4.700021,0.07,0.1,91.0,10569.0
5888,2,2020-09-17,10569.0,0.279434,7.229015,4.325902,0.08,0.07,96.0,2,2020-09-16,10490.0,0.258342,7.543192,4.614866,0.13,0.1,91.0,10640.0
5889,2,2020-09-18,10640.0,0.309356,6.738289,3.942785,0.07,0.08,96.0,2,2020-09-17,10569.0,0.279434,7.229015,4.325902,0.08,0.07,96.0,10696.0
5890,2,2020-09-19,10696.0,0.316747,6.175375,3.593495,0.14,0.11,96.0,2,2020-09-18,10640.0,0.309356,6.738289,3.942785,0.07,0.08,96.0,10745.0
5891,2,2020-09-20,10745.0,0.320273,5.788004,3.337457,0.14,0.09,96.0,2,2020-09-19,10696.0,0.316747,6.175375,3.593495,0.14,0.11,96.0,10807.0
5892,2,2020-09-21,10807.0,0.319352,5.61166,3.028742,0.11,0.09,96.0,2,2020-09-20,10745.0,0.320273,5.788004,3.337457,0.14,0.09,96.0,10865.0
5893,2,2020-09-22,10865.0,0.285553,6.077734,2.661473,0.1,0.07,96.0,2,2020-09-21,10807.0,0.319352,5.61166,3.028742,0.11,0.09,96.0,10901.0
5894,2,2020-09-23,10901.0,0.23174,6.837531,2.237799,0.1,0.07,96.0,2,2020-09-22,10865.0,0.285553,6.077734,2.661473,0.1,0.07,96.0,10946.0
5895,2,2020-09-24,10946.0,0.26692,7.665377,1.883418,0.16,0.12,100.0,2,2020-09-23,10901.0,0.23174,6.837531,2.237799,0.1,0.07,96.0,11038.0
5896,2,2020-09-25,11038.0,0.271349,7.350537,1.51251,0.15,0.12,101.0,2,2020-09-24,10946.0,0.26692,7.665377,1.883418,0.16,0.12,100.0,11038.0
5897,2,2020-09-26,11038.0,0.286158,7.035193,1.154249,0.11,0.12,101.0,2,2020-09-25,11038.0,0.271349,7.350537,1.51251,0.15,0.12,101.0,11143.0
5900,2,2020-09-30,11275.0,0.281369,7.933187,0.144627,0.08,0.09,107.0,2,2020-09-29,11238.0,0.290387,7.195665,0.297695,0.08,0.09,105.0,11332.0
5901,2,2020-10-01,11332.0,0.264688,7.955248,0.104421,0.32,0.09,111.0,2,2020-09-30,11275.0,0.281369,7.933187,0.144627,0.08,0.09,107.0,11360.0
5902,2,2020-10-02,11360.0,0.258682,7.902581,0.102099,0.09,0.08,111.0,2,2020-10-01,11332.0,0.264688,7.955248,0.104421,0.32,0.09,111.0,11414.0
5903,2,2020-10-03,11414.0,0.249445,7.646385,0.101394,0.13,0.08,111.0,2,2020-10-02,11360.0,0.258682,7.902581,0.102099,0.09,0.08,111.0,11464.0
5904,2,2020-10-04,11464.0,0.266746,7.428066,0.101156,0.09,0.08,111.0,2,2020-10-03,11414.0,0.249445,7.646385,0.101394,0.13,0.08,111.0,11480.0
5905,2,2020-10-05,11480.0,0.258678,7.367902,0.102553,0.13,0.08,111.0,2,2020-10-04,11464.0,0.266746,7.428066,0.101156,0.09,0.08,111.0,11505.0
5906,2,2020-10-06,11505.0,0.266263,8.265778,0.102882,0.11,0.07,116.0,2,2020-10-05,11480.0,0.258678,7.367902,0.102553,0.13,0.08,111.0,11533.0
5907,2,2020-10-07,11533.0,0.297545,8.582323,0.104172,0.09,0.09,119.0,2,2020-10-06,11505.0,0.266263,8.265778,0.102882,0.11,0.07,116.0,11549.0
5908,2,2020-10-08,11549.0,0.290624,8.997446,0.133108,0.1,0.09,120.0,2,2020-10-07,11533.0,0.297545,8.582323,0.104172,0.09,0.09,119.0,11609.0
5909,2,2020-10-09,11609.0,0.311,9.20418,0.17221,0.1,0.09,125.0,2,2020-10-08,11549.0,0.290624,8.997446,0.133108,0.1,0.09,120.0,11609.0
5912,2,2020-10-14,11712.0,0.39793,9.599959,0.256794,0.11,0.07,127.0,2,2020-10-13,11691.0,0.394055,8.910567,0.237225,0.15,0.07,127.0,11756.0
5913,2,2020-10-15,11756.0,0.381602,9.452848,0.269739,0.11,0.13,130.0,2,2020-10-14,11712.0,0.39793,9.599959,0.256794,0.11,0.07,127.0,11863.0
5914,2,2020-10-16,11863.0,0.378579,9.009556,0.277214,0.11,0.13,135.0,2,2020-10-15,11756.0,0.381602,9.452848,0.269739,0.11,0.13,130.0,11836.0
5915,2,2020-10-17,11836.0,0.363882,8.562147,0.278958,0.09,0.13,135.0,2,2020-10-16,11863.0,0.378579,9.009556,0.277214,0.11,0.13,135.0,11865.0
5918,2,2020-10-22,12000.0,0.352461,8.162398,0.096358,0.08,0.09,146.0,2,2020-10-21,11969.0,0.318328,7.791322,0.118504,0.17,0.09,146.0,12032.0
5919,2,2020-10-23,12032.0,0.293143,8.498172,0.09701,0.08,0.09,146.0,2,2020-10-22,12000.0,0.352461,8.162398,0.096358,0.08,0.09,146.0,12069.0
5920,2,2020-10-24,12069.0,0.281339,8.284025,0.097887,0.13,0.09,146.0,2,2020-10-23,12032.0,0.293143,8.498172,0.09701,0.08,0.09,146.0,12103.0
5921,2,2020-10-25,12103.0,0.291886,8.028609,0.099961,0.13,0.11,146.0,2,2020-10-24,12069.0,0.281339,8.284025,0.097887,0.13,0.09,146.0,12152.0
5922,2,2020-10-26,12152.0,0.299977,7.931589,0.101957,0.1,0.11,147.0,2,2020-10-25,12103.0,0.291886,8.028609,0.099961,0.13,0.11,146.0,12241.0
5923,2,2020-10-27,12241.0,0.265638,8.409342,0.115234,0.15,0.08,149.0,2,2020-10-26,12152.0,0.299977,7.931589,0.101957,0.1,0.11,147.0,12241.0
5924,2,2020-10-28,12241.0,0.286898,8.793173,0.164035,0.1,0.08,154.0,2,2020-10-27,12241.0,0.265638,8.409342,0.115234,0.15,0.08,149.0,12241.0
5925,2,2020-10-29,12241.0,0.360766,8.915738,0.319257,0.1,0.11,154.0,2,2020-10-28,12241.0,0.286898,8.793173,0.164035,0.1,0.08,154.0,12320.0
5926,2,2020-10-30,12320.0,0.379147,9.125313,0.504839,0.12,0.11,154.0,2,2020-10-29,12241.0,0.360766,8.915738,0.319257,0.1,0.11,154.0,12399.0
5927,2,2020-10-31,12399.0,0.388785,9.183869,0.718495,0.13,0.11,154.0,2,2020-10-30,12320.0,0.379147,9.125313,0.504839,0.12,0.11,154.0,12454.0
5928,2,2020-11-01,12454.0,0.391287,9.150796,0.954905,0.13,0.16,154.0,2,2020-10-31,12399.0,0.388785,9.183869,0.718495,0.13,0.11,154.0,12508.0
5929,2,2020-11-02,12508.0,0.42488,8.636323,1.236306,0.12,0.1,154.0,2,2020-11-01,12454.0,0.391287,9.150796,0.954905,0.13,0.16,154.0,12554.0
5930,2,2020-11-03,12554.0,0.484366,9.595518,1.718659,0.1,0.1,155.0,2,2020-11-02,12508.0,0.42488,8.636323,1.236306,0.12,0.1,154.0,12599.0
5931,2,2020-11-04,12599.0,0.515764,9.607574,2.113462,0.09,0.1,155.0,2,2020-11-03,12554.0,0.484366,9.595518,1.718659,0.1,0.1,155.0,12666.0
5932,2,2020-11-05,12666.0,0.568126,10.704543,2.509106,0.09,0.11,155.0,2,2020-11-04,12599.0,0.515764,9.607574,2.113462,0.09,0.1,155.0,12753.0
5933,2,2020-11-06,12753.0,0.552972,9.807816,2.840839,0.11,0.09,155.0,2,2020-11-05,12666.0,0.568126,10.704543,2.509106,0.09,0.11,155.0,12860.0
5934,2,2020-11-07,12860.0,0.524055,9.200985,3.257885,0.11,0.12,155.0,2,2020-11-06,12753.0,0.552972,9.807816,2.840839,0.11,0.09,155.0,12967.0
5935,2,2020-11-08,12967.0,0.531864,8.723124,3.595053,0.1,0.12,155.0,2,2020-11-07,12860.0,0.524055,9.200985,3.257885,0.11,0.12,155.0,13081.0
5936,2,2020-11-09,13081.0,0.575251,9.211183,3.933189,0.16,0.1,155.0,2,2020-11-08,12967.0,0.531864,8.723124,3.595053,0.1,0.12,155.0,13139.0
5937,2,2020-11-10,13139.0,0.472212,10.190541,4.482912,0.13,0.14,155.0,2,2020-11-09,13081.0,0.575251,9.211183,3.933189,0.16,0.1,155.0,13209.0
