,geo_value,time_value,covid_cases,confirmed_covid_visit,doctor_visits,hospital_admissions,google_anosmia_volume,google_ageusia_volume,covid_deaths,home_time,geo_value_t_minus_1,time_value_t_minus_1,covid_cases_t_minus_1,confirmed_covid_vist_t_minus_1,doctor_visits_t_minus_1,hospital_admissions_t_minus_1,google_anosmia_volume_t_minus_1,google_ageusia_volume_t_minus_1,covid_deaths_t_minus,home_time_t_minus_1,covid_cases_t_plus_one
136,5,2020-07-10,7485.0,0.913667,6.950515,3.988289,0.18,0.13,151.0,788.7512007684918,5,2020-07-09,7407.0,0.920221,7.423795,4.140582,0.17,0.15,150.0,816.2128475551294,7725.0
137,5,2020-07-11,7725.0,0.887352,6.702325,3.756129,0.16,0.18,152.0,856.193857965451,5,2020-07-10,7485.0,0.913667,6.950515,3.988289,0.18,0.13,151.0,788.7512007684918,7725.0
138,5,2020-07-12,7725.0,0.918592,6.592816,3.542854,0.18,0.11,152.0,880.909702209414,5,2020-07-11,7725.0,0.887352,6.702325,3.756129,0.16,0.18,152.0,856.193857965451,7976.0
139,5,2020-07-13,7976.0,0.939882,6.264249,3.32319,0.25,0.14,152.0,820.8867562380038,5,2020-07-12,7725.0,0.918592,6.592816,3.542854,0.18,0.11,152.0,880.909702209414,8321.0
140,5,2020-07-14,8321.0,0.884009,6.383929,3.129669,0.23,0.13,156.0,821.2655800575263,5,2020-07-13,7976.0,0.939882,6.264249,3.32319,0.25,0.14,152.0,820.8867562380038,8478.0
141,5,2020-07-15,8478.0,0.856907,6.380531,2.809884,0.17,0.09,158.0,803.3221153846154,5,2020-07-14,8321.0,0.884009,6.383929,3.129669,0.23,0.13,156.0,821.2655800575263,8627.0
142,5,2020-07-16,8627.0,0.757515,6.12445,2.607183,0.21,0.16,158.0,812.7869481765835,5,2020-07-15,8478.0,0.856907,6.380531,2.809884,0.17,0.09,158.0,803.3221153846154,8858.0
143,5,2020-07-17,8858.0,0.702836,5.821775,2.373319,0.18,0.14,165.0,798.841650671785,5,2020-07-16,8627.0,0.757515,6.12445,2.607183,0.21,0.16,158.0,812.7869481765835,9110.0
144,5,2020-07-18,9110.0,0.715804,5.700988,2.063472,0.17,0.11,167.0,840.3013435700576,5,2020-07-17,8858.0,0.702836,5.821775,2.373319,0.18,0.14,165.0,798.841650671785,9237.0
145,5,2020-07-19,9237.0,0.713268,5.949964,1.994254,0.32,0.15,167.0,894.869481765835,5,2020-07-18,9110.0,0.715804,5.700988,2.063472,0.17,0.11,167.0,840.3013435700576,9256.0
146,5,2020-07-20,9256.0,0.712483,6.229026,2.01203,0.21,0.16,167.0,843.6218809980807,5,2020-07-19,9237.0,0.713268,5.949964,1.994254,0.32,0.15,167.0,894.869481765835,9383.0
147,5,2020-07-21,9383.0,0.712971,6.354878,1.952356,0.15,0.1,171.0,817.8040345821325,5,2020-07-20,9256.0,0.712483,6.229026,2.01203,0.21,0.16,167.0,843.6218809980807,9643.0
148,5,2020-07-22,9643.0,0.705671,6.463337,1.964488,0.24,0.14,174.0,806.0652591170825,5,2020-07-21,9383.0,0.712971,6.354878,1.952356,0.15,0.1,171.0,817.8040345821325,9869.0
149,5,2020-07-23,9869.0,0.817036,6.556365,1.904227,0.15,0.13,176.0,804.658349328215,5,2020-07-22,9643.0,0.705671,6.463337,1.964488,0.24,0.14,174.0,806.0652591170825,10214.0
150,5,2020-07-24,10214.0,0.899522,6.74365,1.868989,0.19,0.14,181.0,785.9808061420346,5,2020-07-23,9869.0,0.817036,6.556365,1.904227,0.15,0.13,176.0,804.658349328215,10330.0
151,5,2020-07-25,10330.0,0.999439,6.554855,1.688461,0.17,0.11,181.0,820.9010566762728,5,2020-07-24,10214.0,0.899522,6.74365,1.868989,0.19,0.14,181.0,785.9808061420346,10370.0
152,5,2020-07-26,10370.0,1.042678,6.360732,1.579173,0.12,0.06,181.0,880.5,5,2020-07-25,10330.0,0.999439,6.554855,1.688461,0.17,0.11,181.0,820.9010566762728,10438.0
153,5,2020-07-27,10438.0,1.118562,6.361954,1.488716,0.19,0.13,181.0,828.0815738963531,5,2020-07-26,10370.0,1.042678,6.360732,1.579173,0.12,0.06,181.0,880.5,10633.0
154,5,2020-07-28,10633.0,1.142882,6.57472,1.365953,0.19,0.12,185.0,784.6001917545542,5,2020-07-27,10438.0,1.118562,6.361954,1.488716,0.19,0.13,181.0,828.0815738963531,10773.0
155,5,2020-07-29,10773.0,1.200454,6.691171,1.332406,0.16,0.12,185.0,784.9414587332054,5,2020-07-28,10633.0,1.142882,6.57472,1.365953,0.19,0.12,185.0,784.6001917545542,11131.0
156,5,2020-07-30,11131.0,1.280593,6.510799,1.369901,0.14,0.14,190.0,778.9770114942529,5,2020-07-29,10773.0,1.200454,6.691171,1.332406,0.16,0.12,185.0,784.9414587332054,11131.0
157,5,2020-07-31,11131.0,1.284386,6.721462,1.525183,0.12,0.09,192.0,754.9385796545106,5,2020-07-30,11131.0,1.280593,6.510799,1.369901,0.14,0.14,190.0,778.9770114942529,11484.0
158,5,2020-08-01,11484.0,1.316394,6.55599,1.823627,0.15,0.1,193.0,805.0096061479347,5,2020-07-31,11131.0,1.284386,6.721462,1.525183,0.12,0.09,192.0,754.9385796545106,11524.0
159,5,2020-08-02,11524.0,1.226357,6.406159,2.109699,0.16,0.15,193.0,851.0566218809981,5,2020-08-01,11484.0,1.316394,6.55599,1.823627,0.15,0.1,193.0,805.0096061479347,11846.0
160,5,2020-08-03,11846.0,1.191464,6.429778,2.410395,0.14,0.13,194.0,800.9644572526416,5,2020-08-02,11524.0,1.226357,6.406159,2.109699,0.16,0.15,193.0,851.0566218809981,11909.0
161,5,2020-08-04,11909.0,1.093732,6.039197,2.680314,0.15,0.12,197.0,804.0163304514889,5,2020-08-03,11846.0,1.191464,6.429778,2.410395,0.14,0.13,194.0,800.9644572526416,12136.0
162,5,2020-08-05,12136.0,1.00913,6.174118,3.017739,0.17,0.14,198.0,818.1143131604226,5,2020-08-04,11909.0,1.093732,6.039197,2.680314,0.15,0.12,197.0,804.0163304514889,12136.0
163,5,2020-08-06,12136.0,0.938343,5.806069,3.351424,0.16,0.13,205.0,810.3375,5,2020-08-05,12136.0,1.00913,6.174118,3.017739,0.17,0.14,198.0,818.1143131604226,12136.0
164,5,2020-08-07,12136.0,1.011203,5.697517,3.565392,0.11,0.07,209.0,786.2817307692308,5,2020-08-06,12136.0,0.938343,5.806069,3.351424,0.16,0.13,205.0,810.3375,12136.0
165,5,2020-08-08,12136.0,0.981928,5.77172,3.919891,0.14,0.08,209.0,824.5158501440923,5,2020-08-07,12136.0,1.011203,5.697517,3.565392,0.11,0.07,209.0,786.2817307692308,13199.0
166,5,2020-08-09,13199.0,0.880155,5.796362,4.246898,0.13,0.06,208.0,859.806916426513,5,2020-08-08,12136.0,0.981928,5.77172,3.919891,0.14,0.08,209.0,824.5158501440923,13218.0
167,5,2020-08-10,13218.0,0.821538,5.940218,4.463761,0.15,0.12,208.0,797.9077809798271,5,2020-08-09,13199.0,0.880155,5.796362,4.246898,0.13,0.06,208.0,859.806916426513,13664.0
168,5,2020-08-11,13664.0,0.748329,5.596454,4.574003,0.1,0.05,209.0,799.6609029779058,5,2020-08-10,13218.0,0.821538,5.940218,4.463761,0.15,0.12,208.0,797.9077809798271,14099.0
169,5,2020-08-12,14099.0,0.754961,5.352791,4.577518,0.13,0.11,220.0,821.3673076923077,5,2020-08-11,13664.0,0.748329,5.596454,4.574003,0.1,0.05,209.0,799.6609029779058,14229.0
170,5,2020-08-13,14229.0,0.779213,5.109096,4.449839,0.13,0.08,223.0,799.6179018286814,5,2020-08-12,14099.0,0.754961,5.352791,4.577518,0.13,0.11,220.0,821.3673076923077,14558.0
171,5,2020-08-14,14558.0,0.808961,4.988857,4.21747,0.11,0.09,226.0,774.4211538461539,5,2020-08-13,14229.0,0.779213,5.109096,4.449839,0.13,0.08,223.0,799.6179018286814,14558.0
172,5,2020-08-15,14558.0,0.896292,4.71387,4.000489,0.1,0.14,226.0,794.7098943323728,5,2020-08-14,14558.0,0.808961,4.988857,4.21747,0.11,0.09,226.0,774.4211538461539,15123.0
173,5,2020-08-16,15123.0,0.823077,4.449215,3.753986,0.08,0.14,226.0,859.9327569644572,5,2020-08-15,14558.0,0.896292,4.71387,4.000489,0.1,0.14,226.0,794.7098943323728,15130.0
174,5,2020-08-17,15130.0,0.81869,4.166766,3.556885,0.11,0.08,226.0,808.2387344199425,5,2020-08-16,15123.0,0.823077,4.449215,3.753986,0.08,0.14,226.0,859.9327569644572,15437.0
175,5,2020-08-18,15437.0,0.904658,4.186009,3.653361,0.08,0.11,228.0,805.6115384615384,5,2020-08-17,15130.0,0.81869,4.166766,3.556885,0.11,0.08,226.0,808.2387344199425,15836.0
176,5,2020-08-19,15836.0,0.894763,4.324931,3.539625,0.08,0.08,231.0,814.3259827420901,5,2020-08-18,15437.0,0.904658,4.186009,3.653361,0.08,0.11,228.0,805.6115384615384,16184.0
177,5,2020-08-20,16184.0,0.89493,4.442745,3.517469,0.07,0.1,234.0,818.9519230769231,5,2020-08-19,15836.0,0.894763,4.324931,3.539625,0.08,0.08,231.0,814.3259827420901,16469.0
178,5,2020-08-21,16469.0,0.852174,4.398286,3.558153,0.09,0.1,237.0,804.3134615384615,5,2020-08-20,16184.0,0.89493,4.442745,3.517469,0.07,0.1,234.0,818.9519230769231,16693.0
179,5,2020-08-22,16693.0,0.764612,4.222688,3.73761,0.12,0.06,236.0,842.0729366602687,5,2020-08-21,16469.0,0.852174,4.398286,3.558153,0.09,0.1,237.0,804.3134615384615,16723.0
180,5,2020-08-23,16723.0,0.67687,4.124328,3.914447,0.09,0.1,236.0,914.5004812319538,5,2020-08-22,16693.0,0.764612,4.222688,3.73761,0.12,0.06,236.0,842.0729366602687,16733.0
181,5,2020-08-24,16733.0,0.607694,4.431079,3.939279,0.11,0.09,236.0,862.7211538461538,5,2020-08-23,16723.0,0.67687,4.124328,3.914447,0.09,0.1,236.0,914.5004812319538,17275.0
182,5,2020-08-25,17275.0,0.500062,4.661684,3.9045,0.1,0.09,237.0,849.5081652257445,5,2020-08-24,16733.0,0.607694,4.431079,3.939279,0.11,0.09,236.0,862.7211538461538,17385.0
183,5,2020-08-26,17385.0,0.409876,4.761575,3.67912,0.11,0.11,238.0,829.1663461538461,5,2020-08-25,17275.0,0.500062,4.661684,3.9045,0.1,0.09,237.0,849.5081652257445,17621.0
184,5,2020-08-27,17621.0,0.373357,4.814276,3.388644,0.07,0.09,239.0,839.9028846153847,5,2020-08-26,17385.0,0.409876,4.761575,3.67912,0.11,0.11,238.0,829.1663461538461,17847.0
185,5,2020-08-28,17847.0,0.35779,4.687669,3.035802,0.1,0.09,242.0,780.1613832853026,5,2020-08-27,17621.0,0.373357,4.814276,3.388644,0.07,0.09,239.0,839.9028846153847,17847.0
186,5,2020-08-29,17847.0,0.346793,4.62413,2.787819,0.1,0.1,255.0,825.3940269749519,5,2020-08-28,17847.0,0.35779,4.687669,3.035802,0.1,0.09,242.0,780.1613832853026,18040.0
187,5,2020-08-30,18040.0,0.283491,4.290436,2.632727,0.11,0.09,253.0,882.303176130895,5,2020-08-29,17847.0,0.346793,4.62413,2.787819,0.1,0.1,255.0,825.3940269749519,18187.0
188,5,2020-08-31,18187.0,0.234512,4.078609,2.501301,0.11,0.05,253.0,770.8485139022051,5,2020-08-30,18040.0,0.283491,4.290436,2.632727,0.11,0.09,253.0,882.303176130895,18445.0
189,5,2020-09-01,18445.0,0.231818,4.041816,2.465917,0.09,0.07,253.0,825.5629202689721,5,2020-08-31,18187.0,0.234512,4.078609,2.501301,0.11,0.05,253.0,770.8485139022051,18695.0
190,5,2020-09-02,18695.0,0.29357,4.057104,2.595397,0.11,0.09,265.0,836.6942307692308,5,2020-09-01,18445.0,0.231818,4.041816,2.465917,0.09,0.07,253.0,825.5629202689721,18852.0
191,5,2020-09-03,18852.0,0.337244,4.222118,2.594501,0.07,0.07,280.0,837.716618635927,5,2020-09-02,18695.0,0.29357,4.057104,2.595397,0.11,0.09,265.0,836.6942307692308,18977.0
192,5,2020-09-04,18977.0,0.417859,4.415972,2.452862,0.11,0.06,281.0,794.3733205374281,5,2020-09-03,18852.0,0.337244,4.222118,2.594501,0.07,0.07,280.0,837.716618635927,19131.0
193,5,2020-09-05,19131.0,0.425887,4.284997,2.348125,0.1,0.09,284.0,802.6935638808837,5,2020-09-04,18977.0,0.417859,4.415972,2.452862,0.11,0.06,281.0,794.3733205374281,19131.0
194,5,2020-09-06,19131.0,0.407298,4.81877,2.313905,0.11,0.1,286.0,832.1998078770413,5,2020-09-05,19131.0,0.425887,4.284997,2.348125,0.1,0.09,284.0,802.6935638808837,19350.0
195,5,2020-09-07,19350.0,0.42066,5.153019,2.426481,0.08,0.14,286.0,872.426103646833,5,2020-09-06,19131.0,0.407298,4.81877,2.313905,0.11,0.1,286.0,832.1998078770413,19350.0
196,5,2020-09-08,19350.0,0.47591,6.461271,2.456092,0.1,0.08,293.0,838.5307101727448,5,2020-09-07,19350.0,0.42066,5.153019,2.426481,0.08,0.14,286.0,872.426103646833,19596.0
197,5,2020-09-09,19596.0,0.59488,6.401362,2.658009,0.06,0.06,294.0,838.1773729626078,5,2020-09-08,19350.0,0.47591,6.461271,2.456092,0.1,0.08,293.0,838.5307101727448,19710.0
198,5,2020-09-10,19710.0,0.555278,6.206021,2.910867,0.09,0.1,297.0,834.4013409961685,5,2020-09-09,19596.0,0.59488,6.401362,2.658009,0.06,0.06,294.0,838.1773729626078,19819.0
199,5,2020-09-11,19819.0,0.517163,5.847324,3.045259,0.07,0.05,303.0,815.8053691275168,5,2020-09-10,19710.0,0.555278,6.206021,2.910867,0.09,0.1,297.0,834.4013409961685,19837.0
200,5,2020-09-12,19837.0,0.448199,5.563479,2.965388,0.07,0.07,312.0,863.2715930902111,5,2020-09-11,19819.0,0.517163,5.847324,3.045259,0.07,0.05,303.0,815.8053691275168,19991.0
201,5,2020-09-13,19991.0,0.424562,5.38354,2.991587,0.08,0.1,311.0,903.4846743295019,5,2020-09-12,19837.0,0.448199,5.563479,2.965388,0.07,0.07,312.0,863.2715930902111,20022.0
202,5,2020-09-14,20022.0,0.412195,5.219664,3.068693,0.11,0.1,311.0,844.4510556621881,5,2020-09-13,19991.0,0.424562,5.38354,2.991587,0.08,0.1,311.0,903.4846743295019,20097.0
203,5,2020-09-15,20097.0,0.610095,4.814215,3.140918,0.14,0.07,332.0,832.8859060402684,5,2020-09-14,20022.0,0.412195,5.219664,3.068693,0.11,0.1,311.0,844.4510556621881,20097.0
204,5,2020-09-16,20097.0,0.571856,4.72443,3.269026,0.12,0.05,338.0,806.522030651341,5,2020-09-15,20097.0,0.610095,4.814215,3.140918,0.14,0.07,332.0,832.8859060402684,20162.0
205,5,2020-09-17,20162.0,0.666879,4.725366,3.623746,0.06,0.09,344.0,784.0297790585975,5,2020-09-16,20097.0,0.571856,4.72443,3.269026,0.12,0.05,338.0,806.522030651341,20364.0
206,5,2020-09-18,20364.0,0.60626,4.501031,4.118003,0.08,0.07,346.0,752.9961575408262,5,2020-09-17,20162.0,0.666879,4.725366,3.623746,0.06,0.09,344.0,784.0297790585975,20494.0
207,5,2020-09-19,20494.0,0.531353,4.455537,4.469027,0.1,0.09,348.0,776.675,5,2020-09-18,20364.0,0.60626,4.501031,4.118003,0.08,0.07,346.0,752.9961575408262,20558.0
208,5,2020-09-20,20558.0,0.511152,3.997171,4.67256,0.1,0.13,348.0,817.098076923077,5,2020-09-19,20494.0,0.531353,4.455537,4.469027,0.1,0.09,348.0,776.675,20641.0
209,5,2020-09-21,20641.0,0.49002,3.620413,5.09011,0.11,0.07,348.0,787.0961538461538,5,2020-09-20,20558.0,0.511152,3.997171,4.67256,0.1,0.13,348.0,817.098076923077,20748.0
210,5,2020-09-22,20748.0,0.464675,3.423418,5.259872,0.12,0.07,360.0,810.9336538461539,5,2020-09-21,20641.0,0.49002,3.620413,5.09011,0.11,0.07,348.0,787.0961538461538,20839.0
211,5,2020-09-23,20839.0,0.464479,3.41854,5.214462,0.07,0.08,366.0,807.7274472168906,5,2020-09-22,20748.0,0.464675,3.423418,5.259872,0.12,0.07,360.0,810.9336538461539,20951.0
212,5,2020-09-24,20951.0,0.487475,3.453578,4.838014,0.14,0.08,369.0,808.366251198466,5,2020-09-23,20839.0,0.464479,3.41854,5.214462,0.07,0.08,366.0,807.7274472168906,21028.0
213,5,2020-09-25,21028.0,0.433238,3.451686,4.237072,0.12,0.08,372.0,773.8427612655801,5,2020-09-24,20951.0,0.487475,3.453578,4.838014,0.14,0.08,369.0,808.366251198466,21028.0
214,5,2020-09-26,21028.0,0.456795,3.238141,3.462332,0.07,0.07,375.0,789.848368522073,5,2020-09-25,21028.0,0.433238,3.451686,4.237072,0.12,0.08,372.0,773.8427612655801,21189.0
215,5,2020-09-27,21189.0,0.414264,2.891378,2.588328,0.13,0.07,375.0,829.9942363112392,5,2020-09-26,21028.0,0.456795,3.238141,3.462332,0.07,0.07,375.0,789.848368522073,21240.0
216,5,2020-09-28,21240.0,0.383245,2.686574,1.7499,0.1,0.07,375.0,807.0278044103547,5,2020-09-27,21189.0,0.414264,2.891378,2.588328,0.13,0.07,375.0,829.9942363112392,21323.0
217,5,2020-09-29,21323.0,0.328336,2.910825,1.026745,0.07,0.07,379.0,829.4365384615385,5,2020-09-28,21240.0,0.383245,2.686574,1.7499,0.1,0.07,375.0,807.0278044103547,21383.0
218,5,2020-09-30,21383.0,0.378024,3.356442,0.586874,0.08,0.09,385.0,842.6833493743984,5,2020-09-29,21323.0,0.328336,2.910825,1.026745,0.07,0.07,379.0,829.4365384615385,21458.0
219,5,2020-10-01,21458.0,0.442982,3.901384,0.322559,0.24,0.06,388.0,850.0115718418515,5,2020-09-30,21383.0,0.378024,3.356442,0.586874,0.08,0.09,385.0,842.6833493743984,21508.0
220,5,2020-10-02,21508.0,0.466546,4.291976,0.214107,0.11,0.08,387.0,736.732502396932,5,2020-10-01,21458.0,0.442982,3.901384,0.322559,0.24,0.06,388.0,850.0115718418515,21621.0
221,5,2020-10-03,21621.0,0.527569,4.428844,0.291004,0.12,0.09,391.0,795.2059386973181,5,2020-10-02,21508.0,0.466546,4.291976,0.214107,0.11,0.08,387.0,736.732502396932,21708.0
222,5,2020-10-04,21708.0,0.506706,4.546256,0.369408,0.13,0.09,388.0,871.7027804410354,5,2020-10-03,21621.0,0.527569,4.428844,0.291004,0.12,0.09,391.0,795.2059386973181,21746.0
223,5,2020-10-05,21746.0,0.50597,4.591832,0.389019,0.09,0.1,388.0,811.7600767754319,5,2020-10-04,21708.0,0.506706,4.546256,0.369408,0.13,0.09,388.0,871.7027804410354,21809.0
224,5,2020-10-06,21809.0,0.425881,4.746997,0.378877,0.1,0.04,390.0,772.1676245210728,5,2020-10-05,21746.0,0.50597,4.591832,0.389019,0.09,0.1,388.0,811.7600767754319,21845.0
225,5,2020-10-07,21845.0,0.527846,5.209071,0.334598,0.12,0.1,403.0,788.9472674976031,5,2020-10-06,21809.0,0.425881,4.746997,0.378877,0.1,0.04,390.0,772.1676245210728,21938.0
226,5,2020-10-08,21938.0,0.579809,5.617421,0.201056,0.09,0.09,403.0,781.8243761996162,5,2020-10-07,21845.0,0.527846,5.209071,0.334598,0.12,0.1,403.0,788.9472674976031,21942.0
227,5,2020-10-09,21942.0,0.522405,5.73259,0.097892,0.12,0.11,407.0,753.5655502392344,5,2020-10-08,21938.0,0.579809,5.617421,0.201056,0.09,0.09,403.0,781.8243761996162,22072.0
228,5,2020-10-10,22072.0,0.521833,5.697731,0.093387,0.06,0.12,406.0,775.4487056567593,5,2020-10-09,21942.0,0.522405,5.73259,0.097892,0.12,0.11,407.0,753.5655502392344,22149.0
229,5,2020-10-11,22149.0,0.482811,5.05796,0.089496,0.11,0.06,400.0,820.5604606525911,5,2020-10-10,22072.0,0.521833,5.697731,0.093387,0.06,0.12,406.0,775.4487056567593,22149.0
230,5,2020-10-12,22149.0,0.456287,4.571735,0.089088,0.07,0.06,395.0,791.1313518696069,5,2020-10-11,22149.0,0.482811,5.05796,0.089496,0.11,0.06,400.0,820.5604606525911,22279.0
231,5,2020-10-13,22279.0,0.36823,4.548509,0.088433,0.09,0.07,390.0,808.8649425287356,5,2020-10-12,22149.0,0.456287,4.571735,0.089088,0.07,0.06,395.0,791.1313518696069,22325.0
232,5,2020-10-14,22325.0,0.337094,4.787189,0.088495,0.09,0.07,401.0,801.9779482262704,5,2020-10-13,22279.0,0.36823,4.548509,0.088433,0.09,0.07,390.0,808.8649425287356,22370.0
233,5,2020-10-15,22370.0,0.267648,4.747688,0.089587,0.11,0.06,401.0,788.8523489932886,5,2020-10-14,22325.0,0.337094,4.787189,0.088495,0.09,0.07,401.0,801.9779482262704,22408.0
234,5,2020-10-16,22408.0,0.254604,4.936703,0.089474,0.06,0.06,398.0,754.6478468899521,5,2020-10-15,22370.0,0.267648,4.747688,0.089587,0.11,0.06,401.0,788.8523489932886,22459.0
235,5,2020-10-17,22459.0,0.255816,4.920047,0.156003,0.14,0.08,399.0,766.6049856184085,5,2020-10-16,22408.0,0.254604,4.936703,0.089474,0.06,0.06,398.0,754.6478468899521,22636.0
236,5,2020-10-18,22636.0,0.253371,4.454931,0.286471,0.07,0.1,393.0,828.0968360498562,5,2020-10-17,22459.0,0.255816,4.920047,0.156003,0.14,0.08,399.0,766.6049856184085,22738.0
237,5,2020-10-19,22738.0,0.258211,4.287386,0.401441,0.09,0.09,393.0,798.4985645933015,5,2020-10-18,22636.0,0.253371,4.454931,0.286471,0.07,0.1,393.0,828.0968360498562,22807.0
238,5,2020-10-20,22807.0,0.22964,4.391263,0.537549,0.07,0.08,392.0,784.6698656429943,5,2020-10-19,22738.0,0.258211,4.287386,0.401441,0.09,0.09,393.0,798.4985645933015,22932.0
239,5,2020-10-21,22932.0,0.188133,4.657938,0.69747,0.11,0.1,393.0,764.8464491362764,5,2020-10-20,22807.0,0.22964,4.391263,0.537549,0.07,0.08,392.0,784.6698656429943,23001.0
240,5,2020-10-22,23001.0,0.220355,5.051022,0.738187,0.1,0.05,394.0,771.2972195589646,5,2020-10-21,22932.0,0.188133,4.657938,0.69747,0.11,0.1,393.0,764.8464491362764,23133.0
241,5,2020-10-23,23133.0,0.262749,5.411014,0.769618,0.11,0.07,394.0,742.5435406698565,5,2020-10-22,23001.0,0.220355,5.051022,0.738187,0.1,0.05,394.0,771.2972195589646,23215.0
242,5,2020-10-24,23215.0,0.281587,5.622785,0.795385,0.08,0.08,399.0,756.9224137931035,5,2020-10-23,23133.0,0.262749,5.411014,0.769618,0.11,0.07,394.0,742.5435406698565,23312.0
243,5,2020-10-25,23312.0,0.309772,5.032606,0.773047,0.1,0.08,399.0,807.9081339712918,5,2020-10-24,23215.0,0.281587,5.622785,0.795385,0.08,0.08,399.0,756.9224137931035,23391.0
244,5,2020-10-26,23391.0,0.323533,4.826965,0.720241,0.12,0.07,399.0,782.5105363984675,5,2020-10-25,23312.0,0.309772,5.032606,0.773047,0.1,0.08,399.0,807.9081339712918,23391.0
245,5,2020-10-27,23391.0,0.3277,4.964974,0.614163,0.11,0.07,401.0,779.9128352490421,5,2020-10-26,23391.0,0.323533,4.826965,0.720241,0.12,0.07,399.0,782.5105363984675,23576.0
246,5,2020-10-28,23576.0,0.292376,5.441404,0.523357,0.12,0.14,401.0,791.8363636363637,5,2020-10-27,23391.0,0.3277,4.964974,0.614163,0.11,0.07,401.0,779.9128352490421,23636.0
247,5,2020-10-29,23636.0,0.239927,5.661216,0.388987,0.08,0.05,402.0,765.3416267942583,5,2020-10-28,23576.0,0.292376,5.441404,0.523357,0.12,0.14,401.0,791.8363636363637,23775.0
248,5,2020-10-30,23775.0,0.217216,6.295161,0.262839,0.09,0.04,402.0,733.5397890699904,5,2020-10-29,23636.0,0.239927,5.661216,0.388987,0.08,0.05,402.0,765.3416267942583,23876.0
249,5,2020-10-31,23876.0,0.337342,6.214377,0.166341,0.1,0.09,417.0,770.2687140115163,5,2020-10-30,23775.0,0.217216,6.295161,0.262839,0.09,0.04,402.0,733.5397890699904,23994.0
250,5,2020-11-01,23994.0,0.38834,5.761697,0.095564,0.12,0.07,420.0,838.7861936720997,5,2020-10-31,23876.0,0.337342,6.214377,0.166341,0.1,0.09,417.0,770.2687140115163,24095.0
251,5,2020-11-02,24095.0,0.453816,6.520756,0.090169,0.09,0.07,420.0,798.5444976076556,5,2020-11-01,23994.0,0.38834,5.761697,0.095564,0.12,0.07,420.0,838.7861936720997,24162.0
252,5,2020-11-03,24162.0,0.447851,6.368014,0.089775,0.09,0.09,419.0,804.0114942528736,5,2020-11-02,24095.0,0.453816,6.520756,0.090169,0.09,0.07,420.0,798.5444976076556,24233.0
253,5,2020-11-04,24233.0,0.405976,6.500743,0.089375,0.11,0.05,419.0,793.7274472168906,5,2020-11-03,24162.0,0.447851,6.368014,0.089775,0.09,0.09,419.0,804.0114942528736,24370.0
254,5,2020-11-05,24370.0,0.444857,6.827775,0.08919,0.1,0.07,421.0,815.1199616122841,5,2020-11-04,24233.0,0.405976,6.500743,0.089375,0.11,0.05,419.0,793.7274472168906,24418.0
255,5,2020-11-06,24418.0,0.481269,7.220122,0.09115,0.09,0.07,421.0,787.9414024975985,5,2020-11-05,24370.0,0.444857,6.827775,0.08919,0.1,0.07,421.0,815.1199616122841,24664.0
256,5,2020-11-07,24664.0,0.444005,6.909546,0.101287,0.08,0.09,425.0,789.6916426512968,5,2020-11-06,24418.0,0.481269,7.220122,0.09115,0.09,0.07,421.0,787.9414024975985,24851.0
257,5,2020-11-08,24851.0,0.48226,6.495211,0.447221,0.09,0.07,425.0,826.057636887608,5,2020-11-07,24664.0,0.444005,6.909546,0.101287,0.08,0.09,425.0,789.6916426512968,25001.0
258,5,2020-11-09,25001.0,0.513531,6.708716,0.999391,0.12,0.08,425.0,877.8756027000965,5,2020-11-08,24851.0,0.48226,6.495211,0.447221,0.09,0.07,425.0,826.057636887608,25110.0
259,5,2020-11-10,25110.0,0.535176,6.74271,1.486984,0.15,0.08,425.0,793.2644230769231,5,2020-11-09,25001.0,0.513531,6.708716,0.999391,0.12,0.08,425.0,877.8756027000965,25249.0
260,5,2020-11-11,25249.0,0.533562,7.184981,1.985434,0.15,0.09,433.0,801.1007677543187,5,2020-11-10,25110.0,0.535176,6.74271,1.486984,0.15,0.08,425.0,793.2644230769231,25400.0
261,5,2020-11-12,25400.0,0.569168,7.871491,2.544712,0.12,0.07,436.0,800.7975047984645,5,2020-11-11,25249.0,0.533562,7.184981,1.985434,0.15,0.09,433.0,801.1007677543187,25599.0
262,5,2020-11-13,25599.0,0.558313,8.174076,2.985964,0.14,0.08,438.0,769.344860710855,5,2020-11-12,25400.0,0.569168,7.871491,2.544712,0.12,0.07,436.0,800.7975047984645,25760.0
263,5,2020-11-14,25760.0,0.516382,8.299437,3.169193,0.16,0.1,439.0,815.4808061420346,5,2020-11-13,25599.0,0.558313,8.174076,2.985964,0.14,0.08,438.0,769.344860710855,25872.0
264,5,2020-11-15,25872.0,0.510099,7.813171,3.289914,0.14,0.11,440.0,865.8187919463087,5,2020-11-14,25760.0,0.516382,8.299437,3.169193,0.16,0.1,439.0,815.4808061420346,26047.0
265,5,2020-11-16,26047.0,0.580389,7.953621,3.262136,0.14,0.12,440.0,830.7181208053692,5,2020-11-15,25872.0,0.510099,7.813171,3.289914,0.14,0.11,440.0,865.8187919463087,26460.0
266,5,2020-11-17,26460.0,0.624756,8.094283,3.198819,0.12,0.11,443.0,870.7840690978887,5,2020-11-16,26047.0,0.580389,7.953621,3.262136,0.14,0.12,440.0,830.7181208053692,26655.0
